access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,data_category,query_type,rowcount,access_method,destination,status,source_ip,bytes_transferred,session_duration_min,client_application,authentication_method,is_vpn,geo_location,time_classification,anomaly_marker
ACC-000768,2025-12-04 07:38:24,USR-0062,catherine.pillai,IT,Backup_System,high,Technical,BULK_DOWNLOAD,7478,API,personal_device,success,10.145.27.33,1398386,9.6,Tableau,MFA,False,Tokyo,early_morning,PRE_RESIGNATION_DOWNLOAD
ACC-000769,2025-12-04 14:22:36,USR-0016,hugo.lopez,Marketing,Marketing_Analytics,low,Operational,SELECT,2665,SQL_Client,local_workstation,success,10.237.192.221,1209910,33.1,Jupyter_Notebook,Password_Only,False,London,business_hours,
ACC-000770,2025-12-04 19:10:34,USR-0043,george.garcia,Sales,CRM_Database,high,PII,SELECT,197,BI_Tool,local_workstation,success,10.149.200.57,17336,17.7,Tableau,SSO,False,Mumbai,after_hours,
ACC-000771,2025-12-05 00:44:06,USR-0016,hugo.lopez,Marketing,Board_Materials,restricted,Financial,UPDATE,1872,Web_Portal,local_workstation,success,10.139.240.70,318240,13.0,Power_BI,Biometric,False,Toronto,night,AFTER_HOURS_RESTRICTED
ACC-000772,2025-12-05 14:14:48,USR-0043,george.garcia,Sales,Legal_Documents,high,Legal,EXPORT,678,CLI,local_workstation,success,10.181.93.142,77970,15.1,Python_Script,MFA,False,Frankfurt,business_hours,
ACC-000773,2025-12-06 06:16:34,USR-0050,troy.smith,Finance,AR_System,high,Financial,SELECT,1602,API,internal_server,success,178.126.7.48,289962,13.6,curl,MFA,False,London,weekend,DEVICE_ANOMALY
ACC-000774,2025-12-06 07:55:12,USR-0048,gavin.park,Marketing,Customer_Vault,high,PII,EXPORT,64643,Web_Portal,personal_device,success,10.84.64.170,8920734,15.5,Tableau,Biometric,False,Tokyo,weekend,PRE_RESIGNATION_DOWNLOAD
ACC-000775,2025-12-06 21:16:07,USR-0040,leela.murphy,Executive,Executive_Dashboard,high,Financial,EXPORT,5827,API,usb_drive,success,10.22.20.19,2657112,20.1,API_Client,MFA,False,Tokyo,weekend,PRE_RESIGNATION_DOWNLOAD
ACC-000776,2025-12-08 09:21:51,USR-0048,gavin.park,Marketing,Board_Materials,restricted,Financial,BULK_DOWNLOAD,73550,Web_Portal,personal_device,success,10.51.90.242,11915100,11.0,Custom_ETL,MFA,False,Tokyo,business_hours,EXFILTRATION_RISK
ACC-000777,2025-12-08 14:14:09,USR-0078,nathan.rodriguez,IT,Infrastructure_DB,high,Technical,SELECT,173,SQL_Client,local_workstation,success,10.188.67.247,24739,18.3,Tableau,API_Key,True,Mumbai,business_hours,
ACC-000778,2025-12-09 13:51:32,USR-0064,robert.park,IT,Network_Logs,medium,Technical,INSERT,101,SQL_Client,internal_server,success,10.238.251.235,47167,6.3,SSMS,Biometric,True,Frankfurt,business_hours,STALE_ACCOUNT_ACCESS
ACC-000779,2025-12-09 16:54:18,USR-0024,aisha.harris,HR,Merger_Documents,restricted,Financial,EXPORT,997,Web_Portal,internal_server,success,10.203.69.204,247256,8.4,Excel,MFA,False,New_York,business_hours,
ACC-000780,2025-12-10 07:28:53,USR-0097,riya.gonzalez,Marketing,Admin_Console,medium,Technical,EXPORT,146,BI_Tool,local_workstation,success,10.133.195.12,32412,8.0,Power_BI,SSO,False,Singapore,early_morning,PRIVILEGE_ESCALATION
ACC-000781,2025-12-10 09:51:23,USR-0072,wei.lewis,Legal,Compliance_DB,high,Legal,SELECT,3592,BI_Tool,shared_drive,success,10.174.25.202,865672,8.5,SSMS,Certificate,False,Mumbai,business_hours,
ACC-000782,2025-12-10 11:58:22,USR-0007,tyler.perez,Executive,Merger_Documents,restricted,Financial,INSERT,1075,CLI,internal_server,success,10.81.48.110,145125,13.6,SAP_GUI,Certificate,False,New_York,business_hours,
ACC-000783,2025-12-10 14:55:41,USR-0007,tyler.perez,Executive,All_Financial,restricted,Financial,SELECT,832,SQL_Client,local_workstation,success,10.15.166.175,163072,3.2,curl,Certificate,False,Singapore,business_hours,
ACC-000784,2025-12-10 15:57:09,USR-0003,aria.sharma,IT,Dev_DB,low,Technical,EXPORT,705,API,internal_server,success,10.231.244.134,273540,6.4,Tableau,Password_Only,False,Sydney,business_hours,
ACC-000785,2025-12-10 16:07:16,USR-0083,shreya.martin,Finance,GL_Ledger,high,Financial,SELECT,1590,Direct_Download,internal_server,success,10.169.50.124,310050,14.1,SSMS,MFA,False,New_York,business_hours,
ACC-000786,2025-12-10 16:52:12,USR-0020,andrew.quinn,HR,Marketing_Analytics,low,Operational,SELECT,643,SQL_Client,local_workstation,success,10.95.109.229,214762,1,Tableau,Certificate,False,Toronto,business_hours,
ACC-000787,2025-12-11 03:45:19,USR-0001,xiulan.iyer,Finance,Legal_Documents,high,Legal,EXPORT,33827,CLI,usb_drive,success,10.168.39.91,9200944,30.3,Tableau,API_Key,False,Unknown_VPN,night,NIGHT_BULK_CRITICAL
ACC-000788,2025-12-11 04:12:08,USR-0056,benjamin.taylor,IT,Benefits_DB,high,HR,SELECT,2899,API,shared_drive,success,10.168.164.1,455143,17.7,SSMS,SSO,False,Mumbai,night,CROSS_DEPT_ACCESS
ACC-000789,2025-12-11 04:43:52,USR-0020,andrew.quinn,HR,Contract_Repository,high,Legal,EXPORT,36387,Direct_Download,internal_server,success,10.13.130.58,11170809,1,Tableau,Biometric,False,Tokyo,night,BULK_EXPORT
ACC-000790,2025-12-11 06:52:27,USR-0026,isha.lee,Executive,Executive_Dashboard,high,Financial,UPDATE,861,SQL_Client,local_workstation,success,10.103.23.6,412419,2.4,Tableau,API_Key,True,Singapore,early_morning,STALE_ACCOUNT_ACCESS
ACC-000791,2025-12-11 15:51:17,USR-0052,dean.lopez,Legal,Backup_System,high,Technical,INSERT,279,API,internal_server,success,10.146.34.230,135036,1,Power_BI,SSO,False,Frankfurt,business_hours,CROSS_DEPT_ACCESS
ACC-000792,2025-12-11 21:09:46,USR-0033,evan.wilson,Marketing,Legal_Documents,high,Legal,INSERT,0,BI_Tool,internal_server,failure,10.29.251.194,0,1.0,Power_BI,MFA,True,London,after_hours,FAILED_AUTH_BURST
ACC-000793,2025-12-11 23:13:45,USR-0034,shreya.kumar,IT,Backup_System,high,Technical,UPDATE,3440,BI_Tool,internal_server,success,10.33.187.61,973520,1,SSMS,Certificate,False,Frankfurt,night,AFTER_HOURS_RESTRICTED
ACC-000794,2025-12-12 04:56:20,USR-0030,diya.zhang,Legal,Litigation_DB,restricted,Legal,SELECT,21443,Direct_Download,shared_drive,success,10.82.34.100,10163982,19.9,SSMS,SSO,False,Tokyo,night,BULK_EXPORT
ACC-000795,2025-12-12 15:09:45,USR-0075,tatiana.burke,Engineering,PROD_DB,high,Technical,UPDATE,5944,Web_Portal,internal_report,success,10.54.2.83,1438448,18.2,SSMS,MFA,False,New_York,business_hours,
ACC-000796,2025-12-12 16:58:36,USR-0068,nathan.colombo,Legal,Legal_Documents,high,Legal,UPDATE,65,API,internal_report,success,10.67.41.22,31590,1,Tableau,Password_Only,False,Frankfurt,business_hours,
ACC-000797,2025-12-12 21:20:00,USR-0096,anjali.taylor,Sales,Lead_Database,medium,PII,EXPORT,685,API,local_workstation,success,203.17.223.126,78775,27.4,Custom_ETL,Password_Only,True,Sydney,after_hours,DEVICE_ANOMALY
ACC-000798,2025-12-13 02:34:01,USR-0099,tatiana.o'brien,Engineering,Merger_Documents,restricted,Financial,BULK_DOWNLOAD,33851,SQL_Client,personal_device,success,10.66.249.5,12254062,42.9,API_Client,MFA,False,New_York,weekend,EXFILTRATION_RISK
ACC-000799,2025-12-15 10:33:31,USR-0024,aisha.harris,HR,Employee_Records,restricted,PII,DELETE,813,CLI,shared_drive,success,10.99.156.203,145527,11.5,Tableau,Password_Only,False,Mumbai,business_hours,
ACC-000800,2025-12-15 14:06:10,USR-0015,uma.johnson,Legal,Legal_Documents,high,Legal,EXPORT,1009,SQL_Client,shared_drive,success,10.172.220.88,422771,10.8,Power_BI,SSO,False,New_York,business_hours,
ACC-000801,2025-12-16 02:22:03,USR-0034,shreya.kumar,IT,CRM_Database,high,PII,SELECT,78219,SQL_Client,local_workstation,success,10.91.240.215,29879658,1,SAP_GUI,API_Key,False,London,night,BULK_EXPORT
ACC-000802,2025-12-17 02:50:44,USR-0001,xiulan.iyer,Finance,PROD_DB,high,Technical,EXPORT,1376,API,usb_drive,success,10.56.222.94,167872,14.0,Power_BI,API_Key,False,New_York,night,EXFILTRATION_RISK
ACC-000803,2025-12-17 07:45:19,USR-0037,haruto.nair,Operations,Legal_Documents,high,Legal,INSERT,341,API,shared_drive,success,10.242.239.122,78430,8.4,Tableau,Certificate,False,New_York,early_morning,DEVICE_ANOMALY
ACC-000804,2025-12-17 09:36:17,USR-0003,aria.sharma,IT,Backup_System,high,Technical,EXPORT,1110,Direct_Download,shared_drive,success,10.230.29.22,515040,28.0,Tableau,Password_Only,False,Toronto,business_hours,
ACC-000805,2025-12-17 12:14:04,USR-0044,jack.chen,Sales,Customer_Reports,medium,Operational,UPDATE,99,API,shared_drive,success,10.137.99.196,49500,13.2,Tableau,Password_Only,False,Tokyo,business_hours,
ACC-000806,2025-12-17 13:47:05,USR-0055,aisha.rossi,Sales,Lead_Database,medium,PII,SELECT,139,BI_Tool,local_workstation,success,10.26.173.213,45314,5.4,SAP_GUI,MFA,False,Tokyo,business_hours,
ACC-000807,2025-12-17 15:06:42,USR-0065,chase.meyer,HR,HR_Database,high,HR,INSERT,3859,BI_Tool,internal_server,success,10.79.253.81,1817589,1,Power_BI,MFA,False,Mumbai,business_hours,
ACC-000808,2025-12-17 17:19:32,USR-0048,gavin.park,Marketing,Customer_Segments,medium,PII,INSERT,4661,API,internal_server,success,10.62.106.155,1342368,20.7,SSMS,SSO,False,Singapore,business_hours,
ACC-000809,2025-12-17 22:41:07,USR-0058,aria.wang,IT,CRM_Database,high,PII,SELECT,450,Web_Portal,local_workstation,success,10.54.13.48,44100,19.8,Python_Script,API_Key,False,London,night,AFTER_HOURS_RESTRICTED
ACC-000810,2025-12-18 10:04:21,USR-0097,riya.gonzalez,Marketing,Campaign_DB,low,Operational,UPDATE,146,Web_Portal,internal_server,success,10.54.118.11,47742,22.2,SSMS,MFA,False,Singapore,business_hours,
ACC-000811,2025-12-18 12:56:54,USR-0030,diya.zhang,Legal,Regulatory_Filings,medium,Legal,UPDATE,505,BI_Tool,internal_server,success,10.231.139.46,83325,5.1,SSMS,Password_Only,False,Frankfurt,business_hours,
ACC-000812,2025-12-18 17:24:19,USR-0079,nisha.garcia,Sales,CRM_Database,high,PII,SELECT,5962,SQL_Client,internal_server,success,10.53.186.28,769098,17.6,Python_Script,SSO,False,Singapore,business_hours,
ACC-000813,2025-12-18 18:50:10,USR-0051,tatiana.martinez,Support,SLA_Reports,medium,Operational,BULK_DOWNLOAD,0,BI_Tool,local_workstation,failure,185.177.240.167,0,0.5,Custom_ETL,SSO,True,Lagos,after_hours,FAILED_AUTH_BURST
ACC-000814,2025-12-19 12:06:12,USR-0063,amara.chen,Engineering,CI_CD_Pipeline,medium,Technical,DELETE,506,BI_Tool,local_workstation,success,10.34.38.54,154836,1,Power_BI,MFA,False,Frankfurt,business_hours,
ACC-000815,2025-12-19 12:07:14,USR-0057,iris.dubois,Operations,Supply_Chain_DB,medium,Operational,SELECT,1878,SQL_Client,shared_drive,success,10.61.200.23,212214,1,Tableau,MFA,True,London,business_hours,
ACC-000816,2025-12-19 12:24:24,USR-0039,patrick.zhang,Support,Customer_Vault,high,PII,SELECT,90,SQL_Client,internal_server,success,10.19.73.198,27810,20.7,SSMS,MFA,True,London,business_hours,
ACC-000817,2025-12-19 14:51:47,USR-0062,catherine.pillai,IT,SIEM_Dashboard,medium,Technical,UPDATE,259,SQL_Client,local_workstation,success,10.147.1.81,129500,13.6,curl,SSO,False,Frankfurt,business_hours,
ACC-000818,2025-12-19 15:58:21,USR-0017,eric.nair,IT,Network_Logs,medium,Technical,SELECT,1159,API,local_workstation,success,10.193.184.111,431148,4.9,Tableau,Certificate,False,Singapore,business_hours,
ACC-000819,2025-12-19 18:28:48,USR-0091,maria.bernard,Engineering,Contract_Repository,high,Legal,INSERT,723,Web_Portal,shared_drive,success,10.240.92.141,109896,29.4,Tableau,SSO,True,Frankfurt,after_hours,
ACC-000820,2025-12-20 22:49:22,USR-0054,uma.hernandez,Operations,Ops_Dashboard,low,Operational,SELECT,0,SQL_Client,internal_server,failure,10.116.129.96,0,1.6,Python_Script,SSO,False,Toronto,weekend,FAILED_AUTH_BURST
ACC-000821,2025-12-21 08:08:42,USR-0021,rhea.pillai,Legal,Employee_Records,restricted,PII,INSERT,1281,Direct_Download,shared_drive,success,10.136.111.37,178059,11.2,SSMS,MFA,False,Frankfurt,weekend,STALE_ACCOUNT_ACCESS
ACC-000822,2025-12-21 09:16:54,USR-0086,dean.robinson,Executive,Executive_Dashboard,high,Financial,UPDATE,402,SQL_Client,internal_server,success,91.114.14.154,32964,17.6,Python_Script,API_Key,False,New_York,weekend,DEVICE_ANOMALY
ACC-000823,2025-12-21 13:36:24,USR-0041,leela.iyer,Engineering,Ops_Dashboard,low,Operational,SELECT,0,BI_Tool,local_workstation,failure,10.84.245.133,0,1.6,SSMS,SSO,False,Toronto,weekend,FAILED_AUTH_BURST
ACC-000824,2025-12-22 01:45:46,USR-0019,ananya.anderson,Support,Customer_Vault,high,PII,UPDATE,0,Web_Portal,local_workstation,failure,10.150.78.38,0,0.9,Tableau,SSO,True,Mumbai,night,FAILED_AUTH_BURST
ACC-000825,2025-12-22 02:00:19,USR-0088,wei.zhang,HR,All_Financial,restricted,Financial,SELECT,1168,BI_Tool,local_workstation,success,10.43.71.29,183376,34.2,Custom_ETL,MFA,False,London,night,CROSS_DEPT_ACCESS
ACC-000826,2025-12-22 06:20:39,USR-0064,robert.park,IT,Admin_Console,medium,Technical,SELECT,59,SQL_Client,local_workstation,success,10.220.7.54,24308,20.2,SSMS,Biometric,False,Toronto,early_morning,STALE_ACCOUNT_ACCESS
ACC-000827,2025-12-22 09:51:59,USR-0088,wei.zhang,HR,HR_Database,high,HR,SELECT,1057,API,internal_server,success,10.80.4.56,360437,6.4,Excel,MFA,False,Mumbai,business_hours,
ACC-000828,2025-12-22 16:21:50,USR-0049,blake.das,Engineering,Code_Repository,medium,Technical,INSERT,2539,BI_Tool,internal_server,success,10.241.162.176,510339,17.2,Python_Script,SSO,False,Singapore,business_hours,
ACC-000829,2025-12-22 18:43:38,USR-0074,riya.petit,Marketing,Campaign_DB,low,Operational,UPDATE,968,API,local_workstation,success,10.195.142.126,98736,22.1,SSMS,MFA,False,Frankfurt,after_hours,
ACC-000830,2025-12-23 05:22:48,USR-0064,robert.park,IT,Admin_Console,medium,Technical,INSERT,62,API,local_workstation,success,10.206.123.77,26660,1,Power_BI,MFA,False,London,night,STALE_ACCOUNT_ACCESS
ACC-000831,2025-12-24 01:22:38,USR-0074,riya.petit,Marketing,Infrastructure_DB,high,Technical,EXPORT,109266,CLI,external_email,success,10.214.1.13,32889066,17.0,SSMS,Password_Only,False,Mumbai,night,NIGHT_BULK_CRITICAL
ACC-000832,2025-12-24 09:59:45,USR-0058,aria.wang,IT,Backup_System,high,Technical,EXPORT,417,SQL_Client,local_workstation,success,10.29.106.119,163047,9.5,Custom_ETL,MFA,False,Frankfurt,business_hours,
ACC-000833,2025-12-24 13:32:05,USR-0079,nisha.garcia,Sales,Campaign_DB,low,Operational,SELECT,2983,SQL_Client,local_workstation,success,10.28.139.75,1041067,28.1,SSMS,MFA,False,Frankfurt,business_hours,
ACC-000834,2025-12-24 16:33:28,USR-0066,finn.kumar,IT,Network_Logs,medium,Technical,SELECT,349,API,shared_drive,success,10.56.105.153,56887,12.6,Excel,MFA,False,Sydney,business_hours,
ACC-000835,2025-12-24 16:41:11,USR-0099,tatiana.o'brien,Engineering,Code_Repository,medium,Technical,SELECT,2416,BI_Tool,internal_server,success,10.54.78.110,671648,39.6,API_Client,MFA,False,Sydney,business_hours,
ACC-000836,2025-12-24 18:19:47,USR-0058,aria.wang,IT,Marketing_Analytics,low,Operational,UPDATE,1035,BI_Tool,internal_server,success,10.95.187.141,145935,17.7,Tableau,MFA,False,New_York,after_hours,
ACC-000837,2025-12-25 07:06:16,USR-0040,leela.murphy,Executive,Board_Materials,restricted,Financial,EXPORT,19146,SQL_Client,personal_device,success,10.234.119.73,1914600,23.7,Excel,Biometric,False,London,early_morning,EXFILTRATION_RISK
ACC-000838,2025-12-25 14:15:16,USR-0028,fatima.fischer,Marketing,Campaign_DB,low,Operational,INSERT,57,API,internal_server,success,10.50.225.42,10203,25.1,API_Client,MFA,False,Singapore,business_hours,
ACC-000839,2025-12-25 16:16:11,USR-0044,jack.chen,Sales,Customer_Reports,medium,Operational,EXPORT,68,API,shared_drive,success,10.8.160.10,33932,7.3,SSMS,MFA,False,Toronto,business_hours,
ACC-000840,2025-12-25 16:22:15,USR-0048,gavin.park,Marketing,Marketing_Analytics,low,Operational,EXPORT,4444,SQL_Client,local_workstation,success,10.107.178.36,1266540,15.5,API_Client,Biometric,False,Toronto,business_hours,
ACC-000841,2025-12-26 00:30:41,USR-0043,george.garcia,Sales,Infrastructure_DB,high,Technical,SELECT,645,SQL_Client,local_workstation,success,10.235.122.205,258645,1.3,Tableau,Password_Only,False,Mumbai,night,AFTER_HOURS_RESTRICTED
ACC-000842,2025-12-26 04:33:14,USR-0019,ananya.anderson,Support,Compliance_DB,high,Legal,UPDATE,3074,SQL_Client,shared_drive,success,10.124.169.34,826906,21.5,Power_BI,MFA,False,Mumbai,night,AFTER_HOURS_RESTRICTED
ACC-000843,2025-12-26 09:31:13,USR-0059,riya.verma,HR,Compliance_DB,high,Legal,UPDATE,876,SQL_Client,internal_report,success,10.125.123.147,287328,22.0,Custom_ETL,MFA,False,Frankfurt,business_hours,
ACC-000844,2025-12-26 11:01:33,USR-0094,riya.dubois,Operations,Logistics_System,medium,Operational,SELECT,1741,SQL_Client,local_workstation,success,10.96.168.13,438732,29.9,Excel,Biometric,False,Singapore,business_hours,
ACC-000845,2025-12-26 11:51:18,USR-0059,riya.verma,HR,Recruitment_Portal,medium,HR,EXPORT,654,SQL_Client,internal_server,success,10.62.160.31,62784,2.6,Tableau,MFA,False,London,business_hours,
ACC-000846,2025-12-26 16:43:05,USR-0098,xiulan.jones,Sales,GL_Ledger,high,Financial,DELETE,1664,API,local_workstation,success,10.53.154.203,675584,12.7,API_Client,Certificate,False,Singapore,business_hours,
ACC-000847,2025-12-26 17:01:23,USR-0077,aisha.patel,IT,CRM_Database,high,PII,INSERT,179,BI_Tool,local_workstation,success,10.164.137.101,48330,13.6,API_Client,Password_Only,True,Sydney,business_hours,
ACC-000848,2025-12-26 20:21:02,USR-0062,catherine.pillai,IT,Admin_Console,medium,Technical,SELECT,270,BI_Tool,internal_server,success,10.146.192.119,122310,17.7,Tableau,SSO,False,Sydney,after_hours,
ACC-000849,2025-12-27 02:17:20,USR-0076,lena.kim,Marketing,Board_Materials,restricted,Financial,SELECT,85,Web_Portal,shared_drive,success,10.164.229.54,20655,33.2,SSMS,API_Key,True,Sydney,weekend,AFTER_HOURS_RESTRICTED
ACC-000850,2025-12-28 00:48:25,USR-0067,wei.jackson,Support,Backup_System,high,Technical,SELECT,335,SQL_Client,local_workstation,success,10.36.210.114,148405,26.0,Tableau,Password_Only,False,Sydney,weekend,CROSS_DEPT_ACCESS
ACC-000851,2025-12-29 05:12:29,USR-0034,shreya.kumar,IT,PROD_DB,high,Technical,SELECT,2359,SQL_Client,local_workstation,success,10.117.159.116,209951,5.1,SSMS,MFA,False,Frankfurt,night,AFTER_HOURS_RESTRICTED
ACC-000852,2025-12-29 12:20:39,USR-0022,eric.verma,Finance,AP_System,high,Financial,EXPORT,117,BI_Tool,internal_server,success,91.61.189.110,54639,15.8,curl,SSO,True,Singapore,business_hours,DEVICE_ANOMALY
ACC-000853,2025-12-29 14:06:00,USR-0075,tatiana.burke,Engineering,Strategic_Plans,restricted,Operational,SELECT,5160,SQL_Client,internal_server,success,10.148.108.191,1661520,7.4,SAP_GUI,API_Key,False,Singapore,business_hours,
ACC-000854,2025-12-29 14:20:38,USR-0057,iris.dubois,Operations,Litigation_DB,restricted,Legal,SELECT,1251,SQL_Client,local_workstation,success,10.249.219.129,163881,20.0,SSMS,MFA,True,New_York,business_hours,
ACC-000855,2025-12-29 15:54:00,USR-0084,diya.li,Marketing,CI_CD_Pipeline,medium,Technical,SELECT,2281,SQL_Client,internal_server,success,10.46.233.185,1088037,14.1,Tableau,MFA,False,Tokyo,business_hours,
ACC-000856,2025-12-29 16:39:39,USR-0005,simran.anderson,Sales,Lead_Database,medium,PII,SELECT,930,BI_Tool,internal_server,success,10.30.24.206,74400,23.8,SSMS,SSO,False,Toronto,business_hours,
ACC-000857,2025-12-29 19:14:11,USR-0060,aria.zhang,Support,FAQ_Database,low,Operational,SELECT,1252,SQL_Client,local_workstation,success,185.240.216.96,262920,8.7,Custom_ETL,SSO,False,Tokyo,after_hours,DEVICE_ANOMALY
ACC-000858,2025-12-30 01:21:19,USR-0098,xiulan.jones,Sales,AR_System,high,Financial,SELECT,1963,API,local_workstation,success,10.148.22.29,406341,10.1,Tableau,MFA,False,London,night,STALE_ACCOUNT_ACCESS
ACC-000859,2025-12-30 02:55:53,USR-0054,uma.hernandez,Operations,Employee_Records,restricted,PII,INSERT,5530,BI_Tool,local_workstation,success,10.148.128.217,1603700,25.8,SSMS,SSO,False,Singapore,night,CROSS_DEPT_ACCESS
ACC-000860,2025-12-30 14:15:53,USR-0068,nathan.colombo,Legal,Customer_Vault,high,PII,SELECT,31,SQL_Client,internal_server,success,10.160.214.17,9517,1.5,Jupyter_Notebook,API_Key,True,New_York,business_hours,
ACC-000861,2025-12-30 16:01:22,USR-0065,chase.meyer,HR,Contract_Repository,high,Legal,UPDATE,1971,SQL_Client,internal_report,success,10.75.178.10,206955,9.1,Custom_ETL,MFA,False,Toronto,business_hours,
ACC-000862,2025-12-30 18:04:54,USR-0091,maria.bernard,Engineering,Contract_Repository,high,Legal,SELECT,1212,SQL_Client,internal_server,success,10.39.138.2,324816,17.8,Tableau,MFA,True,London,after_hours,
ACC-000863,2025-12-30 18:05:31,USR-0019,ananya.anderson,Support,Customer_Vault,high,PII,DELETE,2591,SQL_Client,shared_drive,success,10.135.122.144,906850,7.3,SSMS,SSO,False,New_York,after_hours,
ACC-000864,2025-12-30 18:47:28,USR-0068,nathan.colombo,Legal,Contract_Repository,high,Legal,EXPORT,47,Direct_Download,local_workstation,success,10.14.183.194,11327,26.4,Power_BI,Password_Only,False,Mumbai,after_hours,
ACC-000865,2025-12-30 22:46:36,USR-0090,wade.das,Sales,Legal_Documents,high,Legal,SELECT,62,SQL_Client,local_workstation,success,10.17.68.57,17670,36.9,Excel,SSO,True,Sydney,night,AFTER_HOURS_RESTRICTED
